timestamp,asset,exchange,price,bid,ask,spread,volume,spread_avg_L20,spread_avg_L20_pct
2025-07-29T14:38:57.941515+00:00,XRP-USD,Coinbase,3.1191500000000003,3.1191,3.1192,0.00010000000000021103,169506.581707,0.0021849999999998815,0.07005113572607541
2025-07-29T14:38:58.981658+00:00,XRP-USD,Coinbase,3.1191500000000003,3.1191,3.1192,0.00010000000000021103,169506.581707,0.0021849999999998815,0.07005113572607541
2025-07-29T14:39:00.221131+00:00,XRP-USD,Coinbase,3.11855,3.1185,3.1186,9.999999999976694e-05,176385.359664,0.0021900000000001363,0.07022494428500863
2025-07-29T14:39:00.951349+00:00,XRP-USD,Coinbase,3.11855,3.1185,3.1186,9.999999999976694e-05,176385.359664,0.0021900000000001363,0.07022494428500863
2025-07-29T14:39:01.948905+00:00,XRP-USD,Coinbase,3.11855,3.1185,3.1186,9.999999999976694e-05,176385.359664,0.0021900000000001363,0.07022494428500863
2025-07-29T14:39:02.953245+00:00,XRP-USD,Coinbase,3.11855,3.1185,3.1186,9.999999999976694e-05,176385.359664,0.0021900000000001363,0.07022494428500863
2025-07-29T14:39:03.955835+00:00,XRP-USD,Coinbase,3.1187,3.1185,3.1189,0.00039999999999995595,199510.59200200002,0.0022999999999999687,0.07374867733350335
2025-07-29T14:39:04.958666+00:00,XRP-USD,Coinbase,3.1187,3.1185,3.1189,0.00039999999999995595,199510.59200200002,0.0022999999999999687,0.07374867733350335
2025-07-29T14:39:05.955953+00:00,XRP-USD,Coinbase,3.1187,3.1185,3.1189,0.00039999999999995595,199510.59200200002,0.0022999999999999687,0.07374867733350335
2025-07-29T14:39:07.204761+00:00,XRP-USD,Coinbase,3.11885,3.1186,3.1191,0.000500000000000167,223846.02698700002,0.002475000000000005,0.07935617294836253
2025-07-29T14:42:57.432767+00:00,XRP-USD,Coinbase,3.1260000000000003,3.1259,3.1261,0.00019999999999997797,223968.35285,0.0022799999999998377,0.07293666026870882
2025-07-29T14:42:58.674222+00:00,XRP-USD,Coinbase,3.12605,3.126,3.1261,0.00010000000000021103,283892.323983,0.002275000000000027,0.07277554741606906
2025-07-29T14:42:59.437492+00:00,XRP-USD,Coinbase,3.12605,3.126,3.1261,0.00010000000000021103,283892.323983,0.002275000000000027,0.07277554741606906
2025-07-29T14:43:00.419174+00:00,XRP-USD,Coinbase,3.12605,3.126,3.1261,0.00010000000000021103,283892.323983,0.002275000000000027,0.07277554741606906
2025-07-29T14:43:01.814055+00:00,XRP-USD,Coinbase,3.1260000000000003,3.1259,3.1261,0.00019999999999997797,198236.548329,0.0022799999999998377,0.07293666026870882
2025-07-29T14:43:02.427750+00:00,XRP-USD,Coinbase,3.1260000000000003,3.1259,3.1261,0.00019999999999997797,198236.548329,0.0022799999999998377,0.07293666026870882
2025-07-29T14:43:03.421672+00:00,XRP-USD,Coinbase,3.1260000000000003,3.1259,3.1261,0.00019999999999997797,198236.548329,0.0022799999999998377,0.07293666026870882
2025-07-29T14:43:04.652995+00:00,XRP-USD,Coinbase,3.12635,3.1262,3.1265,0.000300000000000189,206158.441973,0.0023849999999998595,0.0762870439969888
2025-07-29T14:54:16.432342+00:00,XRP-USD,Coinbase,3.0941,3.0938,3.0944,0.0005999999999999339,14556.107023,0.0009999999999998899,0.03231957596715975
2025-07-29T14:54:17.406422+00:00,XRP-USD,Coinbase,3.0941,3.0938,3.0944,0.0005999999999999339,14556.107023,0.0009999999999998899,0.03231957596715975
2025-07-29T14:54:18.415761+00:00,XRP-USD,Coinbase,3.0941,3.0938,3.0944,0.0005999999999999339,14556.107023,0.0009999999999998899,0.03231957596715975
2025-07-29T14:54:19.770458+00:00,XRP-USD,Coinbase,3.09405,3.094,3.0941,0.00010000000000021103,13527.864861,0.000740000000000407,0.023916872707306185
2025-07-29T14:54:20.402221+00:00,XRP-USD,Coinbase,3.09405,3.094,3.0941,0.00010000000000021103,13527.864861,0.000740000000000407,0.023916872707306185
2025-07-29T14:54:21.407316+00:00,XRP-USD,Coinbase,3.09405,3.094,3.0941,0.00010000000000021103,13527.864861,0.000740000000000407,0.023916872707306185
2025-07-29T14:54:22.786508+00:00,XRP-USD,Coinbase,3.09075,3.0907,3.0908,0.00010000000000021103,23958.50221,0.0006200000000000649,0.020059856022003233
2025-07-29T14:54:23.410564+00:00,XRP-USD,Coinbase,3.09075,3.0907,3.0908,0.00010000000000021103,23958.50221,0.0006200000000000649,0.020059856022003233
